"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
13.11.23;09:58:11;P.+F. SP;SP;F_231113_095811_0; 0.0;290;;0.0000;0.4192;1.3758;;1.1815;0.141;;;17.200;0.745;0.114;0.152;0.167;0.203;0.072;0.745;0.868;0.071;0.185;0.687;0.425;-0.112;83.700;
13.11.23;09:58:21;P.+F. SP;SP;F_231113_095821_0; 0.0;410;;0.0000;0.4168;1.3497;;1.2210;0.095;;;16.421;0.770;0.135;0.175;0.188;0.138;0.047;0.770;0.851;0.069;0.172;0.620;0.414;-0.034;106.760;
13.11.23;09:58:31;P.+F. SP;SP;F_231113_095831_0; 0.0;550;;0.0000;0.4140;1.3209;;1.2340;0.066;;;15.188;0.778;0.156;0.200;0.210;0.096;0.032;0.778;0.833;0.072;0.160;0.528;0.432;0.040;122.055;
13.11.23;09:58:41;P.+F. SP;SP;F_231113_095841_0; 0.0;720;;0.0000;0.4103;1.2844;;1.2278;0.044;;;13.335;0.774;0.181;0.234;0.239;0.065;0.022;0.774;0.810;0.099;0.183;0.504;0.597;-0.101;152.418;
13.11.23;09:58:44;LC-Stop;LCE;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.11.23;10:00:05;New Record;NR;MR2;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.11.23;10:00:10;MC-Start;MCB;MC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.11.23;10:00:10;Manual;SK;S_231113_100010; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
13.11.23;10:00:21;MC-Stop;MCE;MC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.11.23;10:00:23;P700-Cal.;SK;S_231113_100023; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
13.11.23;10:00:31;LC-Start;LCB;LC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.11.23;10:00:32;Manual;SK;S_231113_100032; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
13.11.23;10:00:33;Fo-Det.;Fo;; 0.0;0;;0.0000;0.4384;;;;;;;;;;;;;;;;;;;;;;
13.11.23;10:00:34;Fm-Det.;SP;F_231113_100034_0; 0.0;0;;0.0000;0.4384;1.3115;;0.6336;0.666;;;0.000;0.483;0.000;0.000;0.000;0.776;0.537;0.483;1.000;-0.021;0.131;;;;;
13.11.23;10:00:42;Pm.-Det.;SP;F_231113_100042_0; 0.0;26;;0.0000;0.4367;1.2970;;0.6913;0.467;;;5.100;0.527;0.006;0.011;0.015;0.704;0.445;0.527;0.989;0.003;0.189;0.985;0.015;0.000;10.761;
13.11.23;10:00:56;P.+F. SP;SP;F_231113_100056_0; 0.0;26;;0.0000;0.4341;1.2744;;0.6245;0.510;;;5.569;0.476;0.014;0.029;0.038;0.773;0.538;0.476;0.972;-0.002;0.195;1.000;0.000;0.000;10.920;
13.11.23;10:01:06;P.+F. SP;SP;F_231113_100106_0; 0.0;36;;0.0000;0.4333;1.2671;;0.6585;0.480;;;7.262;0.502;0.018;0.035;0.045;0.730;0.480;0.502;0.966;0.004;0.191;0.991;0.021;-0.012;14.989;
13.11.23;10:01:16;P.+F. SP;SP;F_231113_100116_0; 0.0;48;;0.0000;0.4322;1.2580;;0.6931;0.449;;;9.053;0.528;0.022;0.043;0.054;0.684;0.427;0.528;0.959;-0.004;0.180;0.973;0.000;0.027;19.623;
13.11.23;10:01:26;P.+F. SP;SP;F_231113_100126_0; 0.0;60;;0.0000;0.4309;1.2469;;0.7253;0.418;;;10.542;0.553;0.029;0.052;0.065;0.639;0.380;0.553;0.951;0.018;0.184;0.878;0.094;0.028;22.119;
13.11.23;10:01:36;P.+F. SP;SP;F_231113_100136_0; 0.0;105;;0.0000;0.4293;1.2337;;0.8341;0.324;;;14.284;0.636;0.040;0.063;0.079;0.497;0.256;0.636;0.941;0.018;0.172;0.815;0.095;0.090;35.932;
13.11.23;10:01:46;P.+F. SP;SP;F_231113_100146_0; 0.0;162;;0.0000;0.4279;1.2220;;0.9247;0.243;;;16.552;0.705;0.052;0.073;0.090;0.374;0.173;0.705;0.932;0.022;0.169;0.775;0.118;0.107;52.745;
13.11.23;10:01:56;P.+F. SP;SP;F_231113_100156_0; 0.0;199;;0.0000;0.4260;1.2070;;0.9572;0.207;;;17.298;0.730;0.063;0.087;0.106;0.320;0.142;0.730;0.920;0.042;0.172;0.686;0.222;0.093;57.305;
13.11.23;10:02:06;P.+F. SP;SP;F_231113_100206_0; 0.0;290;;0.0000;0.4241;1.1920;;1.0161;0.148;;;17.972;0.775;0.078;0.100;0.121;0.229;0.096;0.775;0.909;0.039;0.161;0.641;0.209;0.150;78.086;
13.11.23;10:02:16;P.+F. SP;SP;F_231113_100216_0; 0.0;410;;0.0000;0.4216;1.1722;;1.0540;0.101;;;17.363;0.804;0.096;0.119;0.140;0.157;0.063;0.804;0.894;0.039;0.141;0.541;0.204;0.255;93.214;
13.11.23;10:02:26;P.+F. SP;SP;F_231113_100226_0; 0.0;550;;0.0000;0.4186;1.1494;;1.0694;0.070;;;16.067;0.815;0.115;0.141;0.163;0.109;0.043;0.815;0.876;0.050;0.147;0.515;0.263;0.222;119.061;
13.11.23;10:02:36;P.+F. SP;SP;F_231113_100236_0; 0.0;720;;0.0000;0.4151;1.1234;;1.0706;0.047;;;14.210;0.816;0.137;0.167;0.189;0.075;0.029;0.816;0.857;0.061;0.149;0.468;0.321;0.211;141.623;
13.11.23;10:02:39;LC-Stop;LCE;LC2;;;;;;;;;;;;;;;;;;;;;;;;;;;
