"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
08.11.23;14:40:58;P.+F. SP;SP;F_231108_144058_0; 0.0;720;;0.0000;0.2601;0.4034;;0.3982;0.013;;;3.957;0.878;0.109;0.124;0.173;0.037;0.024;0.878;0.890;0.031;0.083;0.611;0.363;0.026;184.823;
08.11.23;14:41:01;LC-Stop;LCE;LC3;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:53:13;New Record;NR;MR4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:14;MC-Start;MCB;MC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:14;Manual;SK;S_231108_145814; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:42;MC-Stop;MCE;MC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:47;P700-Cal.;SK;S_231108_145847; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:59;LC-Start;LCB;LC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:58:59;Manual;SK;S_231108_145859; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:59:00;Fo-Det.;Fo;; 0.0;0;;0.0000;0.2717;;;;;;;;;;;;;;;;;;;;;;
08.11.23;14:59:02;Fm-Det.;SP;F_231108_145902_0; 0.0;0;;0.0000;0.2717;0.7139;;0.3173;0.619;;;0.000;0.444;0.000;0.000;0.000;0.897;0.768;0.444;1.000;-0.021;0.169;;;;;
08.11.23;14:59:10;Pm.-Det.;SP;F_231108_145910_0; 0.0;26;;0.0000;0.2619;0.6500;;0.3190;0.509;;;5.561;0.447;0.044;0.098;0.122;0.853;0.700;0.447;0.910;-0.011;0.206;1.000;0.000;0.000;10.920;
08.11.23;14:59:24;P.+F. SP;SP;F_231108_145924_0; 0.0;26;;0.0000;0.2612;0.6455;;0.3213;0.502;;;5.484;0.450;0.048;0.106;0.131;0.844;0.686;0.450;0.904;-0.019;0.198;1.000;0.000;0.000;10.920;
08.11.23;14:59:34;P.+F. SP;SP;F_231108_145934_0; 0.0;36;;0.0000;0.2588;0.6309;;0.3272;0.481;;;7.279;0.458;0.060;0.132;0.158;0.816;0.645;0.458;0.884;-0.021;0.190;1.000;0.000;0.000;15.120;
08.11.23;14:59:44;P.+F. SP;SP;F_231108_145944_0; 0.0;48;;0.0000;0.2572;0.6217;;0.3330;0.464;;;9.362;0.466;0.069;0.148;0.176;0.792;0.612;0.466;0.871;-0.011;0.201;1.000;0.000;0.000;20.160;
08.11.23;14:59:54;P.+F. SP;SP;F_231108_145954_0; 0.0;60;;0.0000;0.2558;0.6138;;0.3384;0.449;;;11.308;0.474;0.077;0.163;0.190;0.769;0.582;0.474;0.860;-0.012;0.186;0.962;0.000;0.038;24.245;
08.11.23;15:00:04;P.+F. SP;SP;F_231108_150004_0; 0.0;105;;0.0000;0.2535;0.6003;;0.3601;0.400;;;17.647;0.504;0.095;0.189;0.216;0.693;0.487;0.504;0.841;0.009;0.194;0.899;0.046;0.055;39.637;
08.11.23;15:00:14;P.+F. SP;SP;F_231108_150014_0; 0.0;162;;0.0000;0.2509;0.5860;;0.3829;0.347;;;23.580;0.536;0.117;0.218;0.242;0.606;0.397;0.536;0.821;0.014;0.198;0.894;0.067;0.039;60.795;
08.11.23;15:00:24;P.+F. SP;SP;F_231108_150024_0; 0.0;199;;0.0000;0.2491;0.5763;;0.3948;0.315;;;26.329;0.553;0.132;0.239;0.260;0.555;0.350;0.553;0.807;0.029;0.200;0.832;0.140;0.028;69.558;
08.11.23;15:00:34;P.+F. SP;SP;F_231108_150034_0; 0.0;290;;0.0000;0.2465;0.5626;;0.4177;0.258;;;31.365;0.585;0.157;0.269;0.285;0.458;0.270;0.585;0.788;0.026;0.190;0.800;0.125;0.075;97.465;
08.11.23;15:00:44;P.+F. SP;SP;F_231108_150044_0; 0.0;410;;0.0000;0.2439;0.5495;;0.4382;0.202;;;34.866;0.614;0.184;0.299;0.309;0.364;0.203;0.614;0.770;0.052;0.195;0.694;0.254;0.052;119.470;
08.11.23;15:00:54;P.+F. SP;SP;F_231108_150054_0; 0.0;550;;0.0000;0.2414;0.5370;;0.4519;0.159;;;36.633;0.633;0.208;0.329;0.332;0.288;0.154;0.633;0.752;0.063;0.206;0.694;0.308;-0.002;160.429;
08.11.23;15:01:04;P.+F. SP;SP;F_231108_150104_0; 0.0;720;;0.0000;0.2387;0.5237;;0.4598;0.122;;;36.920;0.644;0.234;0.363;0.356;0.224;0.116;0.644;0.734;0.072;0.188;0.562;0.351;0.087;169.957;
08.11.23;15:01:07;LC-Stop;LCE;LC4;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:04:10;New Record;NR;MR5;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:05:01;MC-Start;MCB;MC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:05:01;Manual;SK;S_231108_150501; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:05:49;MC-Stop;MCE;MC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:05:53;P700-Cal.;SK;S_231108_150553; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:06:21;LC-Start;LCB;LC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:06:21;Manual;SK;S_231108_150621; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:06:22;Fo-Det.;Fo;; 0.0;0;;0.0000;0.2981;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:06:23;Fm-Det.;SP;F_231108_150623_0; 0.0;0;;0.0000;0.2981;0.6116;;0.3332;0.513;;;0.000;0.545;0.000;0.000;0.000;0.888;0.795;0.545;1.000;-0.018;0.179;;;;;
08.11.23;15:06:31;Pm.-Det.;SP;F_231108_150631_0; 0.0;26;;0.0000;0.2888;0.5738;;0.3300;0.425;;;4.640;0.540;0.036;0.066;0.091;0.856;0.749;0.540;0.938;-0.013;0.208;1.000;0.000;0.000;10.920;
08.11.23;15:06:45;P.+F. SP;SP;F_231108_150645_0; 0.0;26;;0.0000;0.2898;0.5776;;0.3272;0.433;;;4.734;0.535;0.031;0.059;0.082;0.870;0.771;0.535;0.945;-0.023;0.188;1.000;0.000;0.000;10.920;
08.11.23;15:06:55;P.+F. SP;SP;F_231108_150655_0; 0.0;36;;0.0000;0.2884;0.5719;;0.3313;0.421;;;6.361;0.542;0.038;0.069;0.095;0.849;0.739;0.542;0.935;-0.010;0.220;1.000;0.000;0.000;15.120;
08.11.23;15:07:05;P.+F. SP;SP;F_231108_150705_0; 0.0;48;;0.0000;0.2879;0.5701;;0.3344;0.413;;;8.336;0.547;0.040;0.073;0.100;0.835;0.719;0.547;0.932;-0.009;0.206;1.000;0.000;0.000;20.160;
08.11.23;15:07:15;P.+F. SP;SP;F_231108_150715_0; 0.0;60;;0.0000;0.2871;0.5669;;0.3370;0.406;;;10.220;0.551;0.043;0.079;0.107;0.822;0.700;0.551;0.927;0.000;0.216;1.000;0.005;-0.005;25.200;
08.11.23;15:07:25;P.+F. SP;SP;F_231108_150725_0; 0.0;105;;0.0000;0.2861;0.5632;;0.3563;0.367;;;16.201;0.583;0.050;0.086;0.116;0.747;0.600;0.583;0.921;0.015;0.222;0.999;0.072;-0.070;44.052;
08.11.23;15:07:35;P.+F. SP;SP;F_231108_150735_0; 0.0;162;;0.0000;0.2836;0.5534;;0.3744;0.323;;;22.009;0.612;0.064;0.105;0.139;0.663;0.502;0.612;0.905;0.026;0.220;0.935;0.125;-0.060;63.634;
08.11.23;15:07:45;P.+F. SP;SP;F_231108_150745_0; 0.0;199;;0.0000;0.2820;0.5475;;0.3843;0.298;;;24.926;0.628;0.073;0.117;0.153;0.615;0.451;0.628;0.895;0.026;0.219;0.928;0.128;-0.056;77.595;
08.11.23;15:07:55;P.+F. SP;SP;F_231108_150755_0; 0.0;290;;0.0000;0.2796;0.5386;;0.4054;0.247;;;30.117;0.663;0.090;0.136;0.174;0.514;0.355;0.663;0.881;0.040;0.214;0.836;0.194;-0.030;101.800;
08.11.23;15:08:05;P.+F. SP;SP;F_231108_150805_0; 0.0;410;;0.0000;0.2771;0.5292;;0.4243;0.198;;;34.142;0.694;0.108;0.156;0.196;0.416;0.272;0.694;0.865;0.055;0.215;0.771;0.264;-0.035;132.818;
08.11.23;15:08:15;P.+F. SP;SP;F_231108_150815_0; 0.0;550;;0.0000;0.2744;0.5193;;0.4381;0.156;;;36.149;0.716;0.127;0.178;0.218;0.332;0.208;0.716;0.849;0.065;0.206;0.680;0.313;0.007;157.064;
08.11.23;15:08:25;P.+F. SP;SP;F_231108_150825_0; 0.0;720;;0.0000;0.2715;0.5091;;0.4472;0.122;;;36.742;0.731;0.147;0.201;0.242;0.260;0.158;0.731;0.832;0.066;0.203;0.661;0.318;0.022;199.828;
08.11.23;15:08:28;LC-Stop;LCE;LC5;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:10:34;New Record;NR;MR6;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:11:15;MC-Start;MCB;MC6;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:11:15;Manual;SK;S_231108_151115; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:11:35;MC-Stop;MCE;MC6;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:11:38;P700-Cal.;SK;S_231108_151138; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:11:52;LC-Start;LCB;LC6;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:11:52;Manual;SK;S_231108_151152; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:11:53;Fo-Det.;Fo;; 0.0;0;;0.0000;0.3213;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:11:55;Fm-Det.;SP;F_231108_151155_0; 0.0;0;;0.0000;0.3213;0.5909;;0.3790;0.456;;;0.000;0.641;0.000;0.000;0.000;0.786;0.666;0.641;1.000;-0.012;0.158;;;;;
08.11.23;15:12:03;Pm.-Det.;SP;F_231108_151203_0; 0.0;26;;0.0000;0.3147;0.5689;;0.3955;0.305;;;3.327;0.669;0.026;0.039;0.057;0.682;0.543;0.669;0.963;0.001;0.195;0.994;0.006;0.000;10.858;
08.11.23;15:12:17;P.+F. SP;SP;F_231108_151217_0; 0.0;26;;0.0000;0.3134;0.5647;;0.3738;0.338;;;3.692;0.633;0.029;0.046;0.068;0.760;0.637;0.633;0.956;-0.008;0.206;1.000;0.000;0.000;10.920;
08.11.23;15:12:27;P.+F. SP;SP;F_231108_151227_0; 0.0;36;;0.0000;0.3106;0.5556;;0.3629;0.347;;;5.243;0.614;0.039;0.063;0.091;0.786;0.673;0.614;0.940;-0.001;0.206;1.000;0.000;0.000;15.120;
08.11.23;15:12:37;P.+F. SP;SP;F_231108_151237_0; 0.0;48;;0.0000;0.3089;0.5503;;0.3551;0.355;;;7.152;0.601;0.044;0.074;0.105;0.809;0.704;0.601;0.931;-0.005;0.215;1.000;0.000;0.000;20.160;
08.11.23;15:12:47;P.+F. SP;SP;F_231108_151247_0; 0.0;60;;0.0000;0.3076;0.5460;;0.3508;0.358;;;9.011;0.594;0.049;0.082;0.115;0.819;0.718;0.594;0.924;0.002;0.220;1.000;0.012;-0.012;25.200;
08.11.23;15:12:57;P.+F. SP;SP;F_231108_151257_0; 0.0;105;;0.0000;0.3047;0.5370;;0.3588;0.332;;;14.632;0.607;0.061;0.100;0.138;0.767;0.651;0.607;0.909;0.011;0.222;1.000;0.059;-0.059;44.100;
08.11.23;15:13:07;P.+F. SP;SP;F_231108_151307_0; 0.0;162;;0.0000;0.3021;0.5291;;0.3717;0.297;;;20.241;0.629;0.073;0.117;0.158;0.693;0.564;0.629;0.895;0.029;0.231;1.000;0.147;-0.147;68.040;
08.11.23;15:13:17;P.+F. SP;SP;F_231108_151317_0; 0.0;199;;0.0000;0.3006;0.5245;;0.3781;0.279;;;23.327;0.640;0.081;0.127;0.170;0.654;0.520;0.640;0.888;0.024;0.225;1.000;0.122;-0.122;83.580;
08.11.23;15:13:27;P.+F. SP;SP;F_231108_151327_0; 0.0;290;;0.0000;0.2978;0.5159;;0.3947;0.235;;;28.626;0.668;0.097;0.145;0.191;0.556;0.419;0.668;0.873;0.048;0.231;0.937;0.246;-0.182;114.102;
08.11.23;15:13:37;P.+F. SP;SP;F_231108_151337_0; 0.0;410;;0.0000;0.2947;0.5067;;0.4107;0.189;;;32.625;0.695;0.115;0.166;0.214;0.453;0.325;0.695;0.858;0.048;0.219;0.878;0.244;-0.122;151.145;
08.11.23;15:13:47;P.+F. SP;SP;F_231108_151347_0; 0.0;550;;0.0000;0.2917;0.4981;;0.4234;0.150;;;34.649;0.717;0.133;0.186;0.235;0.362;0.250;0.717;0.843;0.066;0.227;0.826;0.338;-0.164;190.851;
08.11.23;15:13:57;P.+F. SP;SP;F_231108_151357_0; 0.0;720;;0.0000;0.2887;0.4893;;0.4318;0.117;;;35.504;0.731;0.152;0.208;0.256;0.286;0.191;0.731;0.828;0.072;0.220;0.760;0.368;-0.128;229.727;
08.11.23;15:14:00;LC-Stop;LCE;LC6;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:40:32;New Record;NR;MR7;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:40:44;MC-Start;MCB;MC7;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:40:44;Manual;SK;S_231108_154044; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:41:37;MC-Stop;MCE;MC7;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:41:41;P700-Cal.;SK;S_231108_154141; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:41:58;LC-Start;LCB;LC7;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:41:58;Manual;SK;S_231108_154158; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:41:59;Fo-Det.;Fo;; 0.0;0;;0.0000;0.2507;;;;;;;;;;;;;;;;;;;;;;
08.11.23;15:41:59;Fm-Det.;SP;F_231108_154159_0; 0.0;0;;0.0000;0.2507;0.6384;;0.2503;0.607;;;0.000;0.393;0.000;0.000;0.000;1.000;1.000;0.392;1.000;-0.012;0.131;;;;;
